pipe,gen,mut_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,mean_imp,under_samp,quant_scale,no_sel",14,0.009,66238,0.1061323387161867,1.3040043492777298,0.0095046778296282,0.0991444965056823,0.1835420604914933,0.1235620452845084,0.2631945382122604,0.1994273445784851,0.1835420604914933
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",15,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",15,0.009,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"ordinal_enc,mean_imp,no_samp,quant_scale,k_best_sel",15,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",15,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,under_samp,quant_scale,no_sel",15,0.009,66238,0.1061323387161867,1.3040043492777298,0.0095046778296282,0.0991444965056823,0.1835420604914933,0.1235620452845084,0.2631945382122604,0.1994273445784851,0.1835420604914933
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",15,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,quant_scale,k_best_sel,no_samp",15,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,under_samp,quant_scale,k_best_sel",15,0.009,66238,0.1547805158916051,1.4299830625550374,0.1019974252154991,0.2296952381154548,0.2729923372940859,0.2552144216583303,0.3092973602484472,0.2832786925036084,0.2729923372940859
"ordinal_enc,mean_imp,quant_scale,no_sel,no_samp",15,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,no_sel,under_samp",15,0.009,66238,0.1063966934972524,1.3076042010926627,0.0081124692445073,0.098556564476535,0.1855801039697542,0.1232559456956647,0.2682833175803402,0.2023129449439745,0.1855801039697541
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",16,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",16,0.009,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",16,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,under_samp,quant_scale,k_best_sel",16,0.009,66238,0.1547805158916051,1.4299830625550374,0.1019974252154991,0.2296952381154548,0.2729923372940859,0.2552144216583303,0.3092973602484472,0.2832786925036084,0.2729923372940859
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",16,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,quant_scale,no_sel,no_samp",16,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"woe_enc,mean_imp,quant_scale,k_best_sel,no_samp",16,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,quant_scale,no_sel,under_samp",16,0.009,66238,0.1063966934972524,1.3076042010926627,0.0081124692445073,0.098556564476535,0.1855801039697542,0.1232559456956647,0.2682833175803402,0.2023129449439745,0.1855801039697541
"ordinal_enc,mean_imp,no_samp,quant_scale,k_best_sel",16,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,under_samp,quant_scale,no_sel",16,0.009,66238,0.1061323387161867,1.3040043492777298,0.0095046778296282,0.0991444965056823,0.1835420604914933,0.1235620452845084,0.2631945382122604,0.1994273445784851,0.1835420604914933
"ordinal_enc,mean_imp,quant_scale,k_best_sel,no_samp",17,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,mean_imp,under_samp,quant_scale,no_sel",17,0.009,66238,0.1070461417733646,1.3072256099471629,0.0089188897653589,0.0992215015315053,0.183888063732109,0.123879446468184,0.2636502497974614,0.199828885407566,0.1838880637321091
"woe_enc,mean_imp,quant_scale,no_samp,k_best_sel",17,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",17,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,quant_scale,k_best_sel,no_samp",17,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,mean_imp,quant_scale,no_sel,no_samp",17,0.009,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",17,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,no_samp,quant_scale,k_best_sel",17,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,norm_scale,no_sel,no_samp",17,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,mean_imp,quant_scale,no_sel,under_samp",17,0.009,66238,0.1063966934972524,1.3076042010926627,0.0081124692445073,0.098556564476535,0.1855801039697542,0.1232559456956647,0.2682833175803402,0.2023129449439745,0.1855801039697541
"woe_enc,mean_imp,quant_scale,no_samp,k_best_sel",18,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,norm_scale,no_sel,no_samp",18,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",18,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,mean_imp,quant_scale,no_samp,no_sel",18,0.009,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"ordinal_enc,mean_imp,norm_scale,k_best_sel,no_samp",18,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",18,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,mean_imp,quant_scale,no_sel,under_samp",18,0.009,66238,0.1063966934972524,1.3076042010926627,0.0081124692445073,0.098556564476535,0.1855801039697542,0.1232559456956647,0.2682833175803402,0.2023129449439745,0.1855801039697541
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",18,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",18,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,under_samp,quant_scale,no_sel",18,0.009,66238,0.1070461417733646,1.3072256099471629,0.0089188897653589,0.0992215015315053,0.183888063732109,0.123879446468184,0.2636502497974614,0.199828885407566,0.1838880637321091
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",19,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"woe_enc,mean_imp,quant_scale,no_samp,no_sel",19,0.009,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",19,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,mean_imp,norm_scale,k_best_sel,no_samp",19,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,mean_imp,quant_scale,no_sel,no_samp",19,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,norm_scale,no_sel,under_samp",19,0.009,66238,0.518168180491755,-1.0,0.4221738714613619,0.8733715994608328,0.4434727754523359,0.4446532955455683,0.4327445652173913,0.4387659251303625,0.4434727754523359
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",19,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,mean_imp,norm_scale,no_sel,no_samp",19,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,under_samp,quant_scale,no_sel",19,0.009,66238,0.1070461417733646,1.3072256099471629,0.0089188897653589,0.0992215015315053,0.183888063732109,0.123879446468184,0.2636502497974614,0.199828885407566,0.1838880637321091
"ordinal_enc,mean_imp,quant_scale,k_best_sel,under_samp",19,0.009,66238,0.1571117357415352,1.4433127646393953,0.103309973166667,0.2295935547553546,0.2597218471509586,0.2387045788767113,0.2999341749932487,0.2706054308564404,0.2597218471509586
"ordinal_enc,mean_imp,norm_scale,no_sel,under_samp",20,0.009,66238,0.518168180491755,-1.0,0.4221738714613619,0.8733715994608328,0.4434727754523359,0.4446532955455683,0.4327445652173913,0.4387659251303625,0.4434727754523359
"ordinal_enc,mean_imp,quant_scale,k_best_sel,no_samp",20,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"ordinal_enc,mean_imp,norm_scale,k_best_sel,no_samp",20,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,k_best_sel,no_samp",20,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"woe_enc,mean_imp,norm_scale,no_sel,no_samp",20,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,mean_imp,quant_scale,no_samp,k_best_sel",20,0.009,66238,0.1015710680854213,1.6888069945828377,0.1056703221967183,0.1548809126178351,0.2011233919188257,0.1859381617958493,0.4809613826627057,0.3660949868073875,0.2704057083729342
"woe_enc,mean_imp,quant_scale,no_samp,no_sel",20,0.009,66238,0.0515200631503492,1.2679885573678915,0.0202248540914464,0.0320704926844712,0.1218517847436128,0.0272654370489173,0.3448555225492845,0.2170405034694203,0.1770630714314247
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",20,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"ordinal_enc,mean_imp,norm_scale,no_sel,no_samp",20,0.009,66238,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,mean_imp,quant_scale,no_sel,no_samp",20,0.009,66238,0.0515351542264444,1.2677023385531498,0.0196891359164434,0.0314532296861484,0.1224859576010146,0.0292350820985181,0.3453956251687818,0.2180645161290324,0.1776739543703485
"target_enc,mean_imp,k_best_sel,over_samp,no_scale",0,0.01,66238,0.1980193365846743,1.567062744758324,0.1951683928536452,0.3458904754961016,0.343094964212679,0.337206533772383,0.3611771472392637,0.3494196272926532,0.3430949642126789
"loo_enc,mean_imp,over_samp,no_sel,norm_scale",0,0.01,66238,0.5173614656316455,-1.0,0.4225307623375967,0.8723448635099804,0.4430140167007497,0.4439813809946153,0.4344197341513292,0.4392430412804577,0.4430140167007497
"target_enc,median_imp,no_sel,quant_scale,over_samp",0,0.01,66238,0.1806733655050599,1.5193630170078924,0.1584258561673421,0.2933587217065317,0.2964340490797547,0.2828995436602706,0.3276052317655078,0.305974383646664,0.2964340490797547
"ordinal_enc,median_imp,under_samp,max_abs_scale,no_sel",0,0.01,66238,0.1897738046546841,1.5487570017039791,0.1877495096422244,0.3232011335193655,0.3227682790980286,0.3127110893341285,0.3495729813664597,0.3316573459571578,0.3227682790980286
"count_enc,mean_imp,no_scale,under_samp,k_best_sel",0,0.01,66238,0.2057210560525156,1.6008525445915542,0.2084759957420064,0.3611035811125346,0.3405958850931677,0.3339230613158792,0.3606535241695922,0.3475720320408688,0.3405958850931677
"ordinal_enc,mean_imp,norm_scale,under_samp,k_best_sel",0,0.01,66238,0.5126413461082983,-1.0,0.4372907899770466,0.8936519843392055,0.4506966479881178,0.4507162900536653,0.4504244869025114,0.45057220490097,0.4506966479881179
"target_enc,mean_imp,no_scale,no_sel,no_samp",0,0.01,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"woe_enc,mean_imp,no_sel,norm_scale,over_samp",0,0.01,66238,0.5176595354819529,-1.0,0.4218773645644158,0.871596480934368,0.4424974437627811,0.4435101942948642,0.433559134287662,0.4385800285955682,0.4424974437627811
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",0,0.01,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"ordinal_enc,mean_imp,no_sel,no_samp,max_abs_scale",0,0.01,66238,0.1255336654337451,2.361612314278518,0.1672227596968501,0.2510584754384376,0.2968834933864828,0.3892931392931398,0.6826897110450993,0.5823707126355081,0.3924014335729922
"target_enc,median_imp,no_sel,no_scale,over_samp",1,0.01,66238,0.1752308282045768,1.5550452595762634,0.1438143282100042,0.2822582192358096,0.2974693251533742,0.2666731705078777,0.3634159850034083,0.3184746548097997,0.2974693251533742
"count_enc,mean_imp,quant_scale,under_samp,k_best_sel",1,0.01,66238,0.1570600306216501,1.4428414338727416,0.1015201310594994,0.2300708550148681,0.2600319842019983,0.2392363997084325,0.2998919794761004,0.2708270276605293,0.2600319842019983
"ordinal_enc,median_imp,no_sel,max_abs_scale,under_samp",1,0.01,66238,0.1926226978999861,1.5618598466493412,0.1886249258337706,0.3288525228328339,0.3235383472859842,0.3132531510044617,0.3510498244666485,0.3326913637807105,0.3235383472859843
"target_enc,median_imp,over_samp,quant_scale,no_sel",1,0.01,66238,0.1784885107369783,1.5142680281406855,0.157499924288309,0.2891316005519396,0.2957726226993865,0.2810889220992487,0.3293115201090661,0.306039289424791,0.2957726226993864
"ordinal_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",1,0.01,66238,0.1309940230632272,2.6133392905012984,0.1764076038959531,0.2656042752123985,0.3005073382859214,0.395222584147665,0.6991628409397779,0.5981965734896305,0.3992065056777963
"count_enc,mean_imp,no_scale,under_samp,no_sel",1,0.01,66238,0.1906058978084563,1.539470394968395,0.1953259972437738,0.326996204732296,0.3293317917904401,0.3224211289083049,0.3487586078854981,0.3358562523452581,0.3293317917904401
"ordinal_enc,median_imp,under_samp,max_abs_scale,no_sel",1,0.01,66238,0.1897738046546841,1.5487570017039791,0.1877495096422244,0.3232011335193655,0.3227682790980286,0.3127110893341285,0.3495729813664597,0.3316573459571578,0.3227682790980286
"ordinal_enc,mean_imp,no_sel,no_samp,max_abs_scale",1,0.01,66238,0.1255336654337451,2.361612314278518,0.1672227596968501,0.2510584754384376,0.2968834933864828,0.3892931392931398,0.6826897110450993,0.5823707126355081,0.3924014335729922
"target_enc,mean_imp,no_scale,no_sel,no_samp",1,0.01,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"ordinal_enc,mean_imp,quant_scale,over_samp,no_sel",1,0.01,66238,0.106832293526751,1.3112450236493538,0.0097509925866246,0.0988646361075821,0.1827507242672119,0.1175464387188724,0.2679809986366734,0.1997776752297471,0.1827507242672119
"target_enc,mean_imp,no_samp,no_scale,no_sel",2,0.01,66238,0.120159501065807,2.263826377601247,0.1691355370495663,0.2439469855290693,0.2953433593042215,0.3844548774126234,0.6813394544963536,0.5800711743772241,0.3909083093885997
"target_enc,median_imp,quant_scale,no_sel,over_samp",2,0.01,66238,0.1805035674745142,1.518585530767106,0.1578934734236434,0.2929070608795516,0.2968398517382413,0.283318559342158,0.3280397920927061,0.3064022330079289,0.2968398517382413
"ordinal_enc,mean_imp,quant_scale,under_samp,k_best_sel",2,0.01,66238,0.1563894864868476,1.4400234852282157,0.1019802503981878,0.2283777965154466,0.2588673879287064,0.2380272157987404,0.2986345530650823,0.2695892245250131,0.2588673879287063
