pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"target_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",19,"(12, 8)",88697,0.10930341280972412,0.868607395751376,0.060110270291827465,0.19561149513451945,0.24000000000000016,0.211779448621554,0.10142857142857142,0.16021361815754348,0.3323809523809519
"target_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",19,"(12, 8)",88697,0.11683029453015426,0.8649700113470564,0.06819609367989711,0.22194987628232726,0.24900000000000025,0.2279855247285885,0.08571428571428573,0.16285153695225668,0.3578571428571425
"onehot_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",20,"(12, 8)",88697,0.08863955119214584,0.8949118722979729,0.06308138665390482,0.1447855991521035,0.26200000000000034,0.23161764705882384,0.1042857142857143,0.17282321899736158,0.3671428571428568
"onehot_enc,mean_imp,no_sel,no_samp,min_max_scale",20,"(12, 8)",88697,0.1101449275362319,0.8640429338103748,0.06598271169204081,0.18712205556062264,0.24000000000000016,0.20360824742268052,0.11714285714285723,0.16260162601625988,0.3219047619047616
"onehot_enc,mean_imp,k_best_sel,no_samp,max_abs_scale",20,"(12, 8)",88697,0.08686302010285192,0.8971947103413938,0.05810626227579532,0.14504607686823506,0.26200000000000034,0.2322738386308068,0.10285714285714297,0.17259552042160742,0.3680952380952374
"onehot_enc,median_imp,k_best_sel,no_samp,min_max_scale",20,"(12, 8)",88697,0.08363721365123902,0.9010125601726321,0.05810626227579532,0.13587176494162928,0.263,0.23321123321123285,0.10285714285714297,0.17314022383146788,0.3697619047619049
"target_enc,most_freq_imp,k_best_sel,no_samp,min_max_scale",20,"(12, 8)",88697,0.10930341280972412,0.868607395751376,0.060110270291827465,0.19561149513451945,0.24000000000000016,0.211779448621554,0.10142857142857142,0.16021361815754348,0.3323809523809519
"onehot_enc,median_imp,k_best_sel,no_samp,max_abs_scale",20,"(12, 8)",88697,0.08686302010285192,0.8971947103413938,0.06308138665390482,0.1408468893197388,0.2639999999999997,0.23349633251833715,0.1042857142857143,0.17391304347826098,0.3704761904761905
"target_enc,most_freq_imp,k_best_sel,no_samp,max_abs_scale",20,"(12, 8)",88697,0.10504908835904626,0.8791935483870981,0.0662618769878064,0.1872571217161796,0.2449999999999997,0.22819593787335715,0.0771428571428573,0.15940143135979154,0.3569047619047617
"onehot_enc,mean_imp,k_best_sel,no_samp,min_max_scale",20,"(12, 8)",88697,0.08686302010285192,0.8971947103413938,0.05810626227579532,0.14504607686823506,0.26200000000000034,0.2322738386308068,0.10285714285714297,0.17259552042160742,0.3680952380952374
"target_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",20,"(12, 8)",88697,0.11683029453015426,0.8649700113470564,0.06819609367989711,0.22194987628232726,0.24900000000000025,0.2279855247285885,0.08571428571428573,0.16285153695225668,0.3578571428571425
"onehot_enc,most_freq_imp,no_sel,no_samp,min_max_scale",20,"(12, 8)",88697,0.09934548854604948,0.8767115339986086,0.057966679627912576,0.16599300173752413,0.2469999999999999,0.2077419354838708,0.1228571428571428,0.1674576271186439,0.3297619047619048
"count_enc,median_imp,no_scale,under_samp,k_best_sel",0,"(16, 4)",88697,0.18497881336620728,0.6800737661923899,0.19696700193099145,0.3199068345358235,0.33776041666666673,0.3417702447818152,0.32453125,0.3333550274957163,0.3377604166666667
"count_enc,median_imp,norm_scale,over_samp,no_sel",0,"(16, 4)",88697,0.5080327168707641,-1.0,0.4141013681592041,0.8606423654949393,0.3863950892857143,0.3833242517150218,0.3993080357142855,0.3914492768583915,0.3863950892857143
"count_enc,mean_imp,no_scale,no_samp,no_sel",0,"(16, 4)",88697,0.08648901355773739,0.9013596374300192,0.05313113789768587,0.17268539122397425,0.2920000000000001,0.2599999999999999,0.10142857142857142,0.18838709677419327,0.41904761904761856
"count_enc,most_freq_imp,no_sel,under_samp,min_max_scale",0,"(16, 4)",88697,0.20532752780262467,0.6374512588706586,0.18914694102503288,0.3614865106489341,0.35171875,0.35076380519876543,0.3548958333333334,0.3529610773888455,0.35171875
"count_enc,mean_imp,no_sel,quant_scale,no_samp",0,"(16, 4)",88697,0.0868162692847125,0.900658000320975,0.04615200550354445,0.17881928058880284,0.28900000000000003,0.25737898465171216,0.10142857142857142,0.18681318681318676,0.4140476190476186
"loo_enc,median_imp,over_samp,no_sel,no_scale",0,"(16, 4)",88697,0.11794337594163926,0.7771188923731635,0.06256013270321738,0.1671883108179008,0.29531250000000003,0.2903292564957693,0.3068303571428573,0.2987207416298356,0.2953125000000001
"target_enc,mean_imp,no_sel,min_max_scale,over_samp",0,"(16, 4)",88697,0.11172232825691618,0.7889149857913912,0.05238789145455092,0.1376610455185593,0.2548549107142857,0.25034543375181884,0.2637276785714286,0.2571210914387616,0.2548549107142858
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",0,"(16, 4)",88697,0.11337073398784467,0.8600611691384396,0.07095783607015026,0.19209717993873154,0.24099999999999974,0.2038709677419353,0.11857142857142837,0.16338983050847472,0.32261904761904736
"target_enc,most_freq_imp,norm_scale,over_samp,no_sel",0,"(16, 4)",88697,0.3497441887992696,-1.0,0.5852767412935324,0.8840048261201114,0.4576674107142856,0.4410430685798907,0.5987276785714284,0.5328625131578509,0.4576674107142858
"ordinal_enc,mean_imp,no_samp,k_best_sel,min_max_scale",0,"(16, 4)",88697,0.11150070126227198,0.8717741935483881,0.06114716996181412,0.22532412370598998,0.269,0.24191616766467086,0.09571428571428583,0.17524429967426694,0.3845238095238095
"loo_enc,median_imp,under_samp,no_sel,no_scale",1,"(16, 4)",88697,0.15415996931579212,0.7258543603590033,0.09899951770857858,0.23911716865242802,0.3128906250000001,0.31568329431495,0.30520833333333325,0.31055783814881593,0.3128906250000001
"count_enc,most_freq_imp,no_sel,over_samp,min_max_scale",1,"(16, 4)",88697,0.2112942683144644,0.6236312585178421,0.18061184558171064,0.3614831157155645,0.3208482142857144,0.31708097355570936,0.3309821428571429,0.3241287765532471,0.3208482142857144
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",1,"(16, 4)",88697,0.11337073398784467,0.8600611691384396,0.07095783607015026,0.19209717993873154,0.24099999999999974,0.2038709677419353,0.11857142857142837,0.16338983050847472,0.32261904761904736
"count_enc,mean_imp,no_scale,no_samp,no_sel",1,"(16, 4)",88697,0.08648901355773739,0.9013596374300192,0.05313113789768587,0.17268539122397425,0.2920000000000001,0.2599999999999999,0.10142857142857142,0.18838709677419327,0.41904761904761856
"target_enc,most_freq_imp,no_sel,under_samp,min_max_scale",1,"(16, 4)",88697,0.12364868377148547,0.766989564604648,0.07455806017866462,0.16656085810363694,0.2734895833333333,0.26786385783098354,0.285625,0.2769102804402246,0.2734895833333333
"count_enc,mean_imp,no_sel,min_max_scale,over_samp",1,"(16, 4)",88697,0.18837889956549544,0.6587551981786121,0.16151161153152074,0.3186072770708027,0.32562500000000005,0.32115872203935897,0.3378348214285713,0.3296393019995415,0.32562500000000005
"count_enc,median_imp,norm_scale,over_samp,no_sel",1,"(16, 4)",88697,0.5080327168707641,-1.0,0.4141013681592041,0.8606423654949393,0.3863950892857143,0.3833242517150218,0.3993080357142855,0.3914492768583915,0.3863950892857143
"count_enc,most_freq_imp,no_sel,under_samp,min_max_scale",1,"(16, 4)",88697,0.20532752780262467,0.6374512588706586,0.18914694102503288,0.3614865106489341,0.35171875,0.35076380519876543,0.3548958333333334,0.3529610773888455,0.35171875
"ordinal_enc,mean_imp,no_samp,k_best_sel,min_max_scale",1,"(16, 4)",88697,0.11150070126227198,0.8717741935483881,0.06114716996181412,0.22532412370598998,0.269,0.24191616766467086,0.09571428571428583,0.17524429967426694,0.3845238095238095
"count_enc,mean_imp,no_sel,quant_scale,no_samp",1,"(16, 4)",88697,0.0868162692847125,0.900658000320975,0.04615200550354445,0.17881928058880284,0.28900000000000003,0.25737898465171216,0.10142857142857142,0.18681318681318676,0.4140476190476186
"count_enc,most_freq_imp,no_sel,min_max_scale,under_samp",2,"(16, 4)",88697,0.19814698097183128,0.6494962149712257,0.18721344498832224,0.34868778933723443,0.3483333333333334,0.3475203731127795,0.35088541666666645,0.3493035029042977,0.3483333333333334
"ordinal_enc,mean_imp,over_samp,k_best_sel,min_max_scale",2,"(16, 4)",88697,0.13981738301738686,0.7445996183195217,0.10504077184219186,0.20720610573634524,0.2866183035714286,0.28667786158344283,0.2863616071428571,0.2865438121128463,0.28661830357142865
"count_enc,most_freq_imp,no_sel,no_samp,min_max_scale",2,"(16, 4)",88697,0.08517999064983636,0.9041204020417836,0.04622179682748583,0.1775441466041324,0.28999999999999954,0.2621809744779585,0.0914285714285714,0.18565941101152345,0.4223809523809517
"onehot_enc,most_freq_imp,no_sel,under_samp,min_max_scale",2,"(16, 4)",88697,0.1276051671087674,0.7605306508268066,0.08152601834990406,0.18347015591655,0.2991927083333335,0.2949527574850993,0.3094270833333333,0.3023231610088025,0.2991927083333334
"target_enc,mean_imp,no_sel,max_abs_scale,no_samp",2,"(16, 4)",88697,0.11393174380551672,0.8678774735700739,0.06121696128575549,0.2189094537205509,0.2469999999999999,0.2261185006045951,0.08571428571428573,0.1617550753110672,0.3545238095238093
"loo_enc,median_imp,under_samp,no_sel,no_scale",2,"(16, 4)",88697,0.15415996931579212,0.7258543603590033,0.09899951770857858,0.23911716865242802,0.3128906250000001,0.31568329431495,0.30520833333333325,0.31055783814881593,0.3128906250000001
"target_enc,most_freq_imp,no_sel,under_samp,min_max_scale",2,"(16, 4)",88697,0.12364868377148547,0.766989564604648,0.07455806017866462,0.16656085810363694,0.2734895833333333,0.26786385783098354,0.285625,0.2769102804402246,0.2734895833333333
"count_enc,mean_imp,no_sel,quant_scale,no_samp",2,"(16, 4)",88697,0.0868162692847125,0.900658000320975,0.04615200550354445,0.17881928058880284,0.28900000000000003,0.25737898465171216,0.10142857142857142,0.18681318681318676,0.4140476190476186
"count_enc,mean_imp,k_best_sel,no_samp,quant_scale",2,"(16, 4)",88697,0.1113136979897149,0.8742938598806818,0.06114716996181412,0.23704418710961214,0.2850000000000001,0.2561692126909523,0.09571428571428583,0.1837524177949709,0.41119047619047655
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",2,"(16, 4)",88697,0.11337073398784467,0.8600611691384396,0.07095783607015026,0.19209717993873154,0.24099999999999974,0.2038709677419353,0.11857142857142837,0.16338983050847472,0.32261904761904736
"count_enc,mean_imp,k_best_sel,no_samp,quant_scale",3,"(16, 4)",88697,0.1113136979897149,0.8742938598806818,0.06114716996181412,0.23704418710961214,0.2850000000000001,0.2561692126909523,0.09571428571428583,0.1837524177949709,0.41119047619047655
"count_enc,most_freq_imp,no_sel,no_samp,min_max_scale",3,"(16, 4)",88697,0.08517999064983636,0.9041204020417836,0.04622179682748583,0.1775441466041324,0.28999999999999954,0.2621809744779585,0.0914285714285714,0.18565941101152345,0.4223809523809517
"ordinal_enc,mean_imp,over_samp,no_sel,min_max_scale",3,"(16, 4)",88697,0.1389167818169054,0.7459164711864436,0.10283813896449616,0.20295986287765588,0.28624999999999995,0.2857531501267073,0.2872321428571429,0.2865201381567561,0.28624999999999995
"target_enc,mean_imp,k_best_sel,max_abs_scale,no_samp",3,"(16, 4)",88697,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",3,"(16, 4)",88697,0.10883590462833112,0.8675541901348344,0.05306134657374443,0.20167559317540606,0.2439999999999998,0.2106598984771573,0.11142857142857128,0.16397849462365596,0.3323809523809519
"count_enc,most_freq_imp,no_sel,under_samp,min_max_scale",3,"(16, 4)",88697,0.20532752780262467,0.6374512588706586,0.18914694102503288,0.3614865106489341,0.35171875,0.35076380519876543,0.3548958333333334,0.3529610773888455,0.35171875
"target_enc,most_freq_imp,no_sel,under_samp,min_max_scale",3,"(16, 4)",88697,0.12364868377148547,0.766989564604648,0.07455806017866462,0.16656085810363694,0.2734895833333333,0.26786385783098354,0.285625,0.2769102804402246,0.2734895833333333
"count_enc,mean_imp,no_sel,quant_scale,no_samp",3,"(16, 4)",88697,0.0868162692847125,0.900658000320975,0.04615200550354445,0.17881928058880284,0.28900000000000003,0.25737898465171216,0.10142857142857142,0.18681318681318676,0.4140476190476186
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",3,"(16, 4)",88697,0.11337073398784467,0.8600611691384396,0.07095783607015026,0.19209717993873154,0.24099999999999974,0.2038709677419353,0.11857142857142837,0.16338983050847472,0.32261904761904736
"target_enc,mean_imp,no_sel,max_abs_scale,no_samp",3,"(16, 4)",88697,0.11393174380551672,0.8678774735700739,0.06121696128575549,0.2189094537205509,0.2469999999999999,0.2261185006045951,0.08571428571428573,0.1617550753110672,0.3545238095238093
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",4,"(16, 4)",88697,0.11337073398784467,0.8600611691384396,0.07095783607015026,0.19209717993873154,0.24099999999999974,0.2038709677419353,0.11857142857142837,0.16338983050847472,0.32261904761904736
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",4,"(16, 4)",88697,0.10883590462833112,0.8675541901348344,0.05306134657374443,0.20167559317540606,0.2439999999999998,0.2106598984771573,0.11142857142857128,0.16397849462365596,0.3323809523809519
"target_enc,most_freq_imp,no_sel,under_samp,min_max_scale",4,"(16, 4)",88697,0.12364868377148547,0.766989564604648,0.07455806017866462,0.16656085810363694,0.2734895833333333,0.26786385783098354,0.285625,0.2769102804402246,0.2734895833333333
"ordinal_enc,most_freq_imp,over_samp,no_sel,min_max_scale",4,"(16, 4)",88697,0.13397852436970376,0.7524395424210173,0.10304065843129044,0.1983741084353746,0.2895535714285713,0.2876197414598288,0.2939285714285714,0.2908154545556689,0.2895535714285713
"target_enc,mean_imp,no_sel,no_samp,min_max_scale",4,"(16, 4)",88697,0.11093969144460036,0.8642759094028831,0.05105733855771235,0.20754900482410388,0.24099999999999974,0.20689655172413826,0.11285714285714298,0.16250842886041816,0.32642857142857185
"count_enc,mean_imp,no_sel,quant_scale,no_samp",4,"(16, 4)",88697,0.0868162692847125,0.900658000320975,0.04615200550354445,0.17881928058880284,0.28900000000000003,0.25737898465171216,0.10142857142857142,0.18681318681318676,0.4140476190476186
"target_enc,mean_imp,k_best_sel,max_abs_scale,no_samp",4,"(16, 4)",88697,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
"target_enc,mean_imp,no_sel,max_abs_scale,no_samp",4,"(16, 4)",88697,0.11393174380551672,0.8678774735700739,0.06121696128575549,0.2189094537205509,0.2469999999999999,0.2261185006045951,0.08571428571428573,0.1617550753110672,0.3545238095238093
"ordinal_enc,mean_imp,no_samp,no_sel,min_max_scale",4,"(16, 4)",88697,0.0963534361851331,0.8880742913000984,0.0391728731094028,0.20334982685357875,0.2729999999999998,0.2430806257521056,0.10142857142857142,0.17831482691051598,0.38738095238095216
"ordinal_enc,mean_imp,over_samp,no_sel,min_max_scale",4,"(16, 4)",88697,0.1389167818169054,0.7459164711864436,0.10283813896449616,0.20295986287765588,0.28624999999999995,0.2857531501267073,0.2872321428571429,0.2865201381567561,0.28624999999999995
"target_enc,most_freq_imp,no_sel,no_samp,min_max_scale",5,"(16, 4)",88697,0.10883590462833112,0.8675541901348344,0.05306134657374443,0.20167559317540606,0.2439999999999998,0.2106598984771573,0.11142857142857128,0.16397849462365596,0.3323809523809519
"onehot_enc,mean_imp,no_sel,max_abs_scale,no_samp",5,"(16, 4)",88697,0.11337073398784467,0.8600611691384396,0.07095783607015026,0.19209717993873154,0.24099999999999974,0.2038709677419353,0.11857142857142837,0.16338983050847472,0.32261904761904736
"target_enc,most_freq_imp,k_best_sel,max_abs_scale,no_samp",5,"(16, 4)",88697,0.10504908835904626,0.8791935483870981,0.0662618769878064,0.1872571217161796,0.2449999999999997,0.22819593787335715,0.0771428571428573,0.15940143135979154,0.3569047619047617
"ordinal_enc,mean_imp,over_samp,no_sel,min_max_scale",5,"(16, 4)",88697,0.1389167818169054,0.7459164711864436,0.10283813896449616,0.20295986287765588,0.28624999999999995,0.2857531501267073,0.2872321428571429,0.2865201381567561,0.28624999999999995
"ordinal_enc,mean_imp,no_samp,no_sel,min_max_scale",5,"(16, 4)",88697,0.0963534361851331,0.8880742913000984,0.0391728731094028,0.20334982685357875,0.2729999999999998,0.2430806257521056,0.10142857142857142,0.17831482691051598,0.38738095238095216
"count_enc,mean_imp,no_sel,quant_scale,no_samp",5,"(16, 4)",88697,0.0868162692847125,0.900658000320975,0.04615200550354445,0.17881928058880284,0.28900000000000003,0.25737898465171216,0.10142857142857142,0.18681318681318676,0.4140476190476186
"target_enc,mean_imp,k_best_sel,max_abs_scale,no_samp",5,"(16, 4)",88697,0.11005142589995304,0.8732295761753471,0.06923299334988374,0.1994025500048623,0.24600000000000036,0.2278177458033572,0.08000000000000004,0.16036505867014322,0.3566666666666665
"target_enc,mean_imp,no_sel,no_samp,min_max_scale",5,"(16, 4)",88697,0.11093969144460036,0.8642759094028831,0.05105733855771235,0.20754900482410388,0.24099999999999974,0.20689655172413826,0.11285714285714298,0.16250842886041816,0.32642857142857185
"target_enc,most_freq_imp,no_sel,under_samp,min_max_scale",5,"(16, 4)",88697,0.12364868377148547,0.766989564604648,0.07455806017866462,0.16656085810363694,0.2734895833333333,0.26786385783098354,0.285625,0.2769102804402246,0.2734895833333333
"target_enc,mean_imp,no_sel,max_abs_scale,no_samp",5,"(16, 4)",88697,0.11393174380551672,0.8678774735700739,0.06121696128575549,0.2189094537205509,0.2469999999999999,0.2261185006045951,0.08571428571428573,0.1617550753110672,0.3545238095238093
