compas_screening_date,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,is_recid,num_r_cases,r_days_from_arrest,r_offense_date,r_jail_in,r_jail_out,num_vr_cases,vr_offense_date,v_decile_score,v_screening_date,screening_date
671,Male,52,0,0,1,0,0,0,-1.0,670.0,670.0,9857.0,,1.0,M,0,,,,,,,,1,671,671
340,Female,20,0,0,6,0,0,0,0.0,340.0,339.0,9526.0,,1.0,F,0,,,,,,,,8,340,340
391,Female,26,1,0,6,0,0,0,-2.0,389.0,389.0,9576.0,,2.0,M,0,,,,,,,,3,391,391
589,Male,25,0,0,10,0,0,4,-1.0,588.0,849.0,9775.0,,1.0,M,0,,,,,,,,10,589,589
116,Female,61,0,0,1,0,0,1,-1.0,115.0,115.0,9302.0,,1.0,F,1,,,658.0,,,,,1,116,116
134,Male,52,0,0,7,0,0,13,-1.0,133.0,134.0,9320.0,,1.0,F,1,,0.0,168.0,167.0,166.0,,,6,134,134
400,Male,63,0,0,1,0,0,1,-26.0,374.0,388.0,,6050.0,26.0,F,0,,,,,,,,1,400,400
477,Female,32,0,0,10,0,0,4,-7.0,470.0,476.0,,6146.0,7.0,F,1,,0.0,870.0,869.0,986.0,,845.0,9,477,477
248,Male,29,0,0,4,0,0,1,-1.0,247.0,247.0,9434.0,,1.0,F,0,,,,,,,,4,248,248
9,Female,46,0,0,2,0,0,1,,,,9124.0,,72.0,F,0,,,,,,,,1,9,9
68,Female,26,0,0,4,0,0,2,-1.0,67.0,67.0,9254.0,,1.0,M,1,,,295.0,,,,,4,68,68
177,Male,55,0,0,1,0,0,3,-51.0,126.0,126.0,9312.0,,52.0,M,0,,,,,,,,1,177,177
406,Male,39,1,1,4,0,0,1,-1.0,405.0,408.0,7921.0,,1672.0,O,0,,,,,,,,4,406,406
121,Female,30,1,0,7,0,0,3,0.0,121.0,650.0,9307.0,,1.0,F,1,,554.0,133.0,686.0,696.0,,,4,121,121
60,Male,30,0,0,7,0,0,1,0.0,60.0,129.0,9246.0,,1.0,F,0,,,,,,,,8,60,60
268,Male,48,1,0,2,0,0,2,-1.0,267.0,267.0,9454.0,,1.0,M,0,,,,,,,,1,268,268
728,Male,33,1,0,1,0,0,0,-1.0,727.0,728.0,9914.0,,1.0,M,0,,,,,,,,1,728,728
135,Male,22,0,0,2,0,0,1,-1.0,134.0,134.0,,5810.0,1.0,F,0,,,,,,,,4,135,135
41,Male,46,1,0,1,0,0,6,22.0,63.0,85.0,9197.0,,31.0,F,1,,0.0,61.0,60.0,82.0,,,1,41,41
593,Male,41,1,0,10,0,0,5,-1.0,592.0,687.0,9779.0,,1.0,F,0,,,,,,,,4,593,593
442,Female,49,1,0,6,0,0,6,-56.0,386.0,390.0,9573.0,,56.0,F,0,,,,,,,,2,442,442
109,Male,31,1,0,5,0,0,0,0.0,109.0,110.0,9295.0,,1.0,F,0,,,,,,,,4,109,109
515,Male,31,0,0,1,0,0,0,-1.0,514.0,514.0,9701.0,,1.0,M,0,,,,,,,,2,515,515
259,Male,25,0,0,2,0,0,1,-1.0,258.0,259.0,9445.0,,1.0,M,1,,0.0,288.0,287.0,290.0,,,3,259,259
525,Male,31,0,0,3,0,0,3,-19.0,506.0,524.0,9693.0,,19.0,F,0,,,,,,,,2,525,525
458,Female,21,0,0,6,0,0,0,-4.0,454.0,457.0,9641.0,,4.0,M,0,,,,,,,,6,458,458
251,Male,23,0,0,3,0,0,0,-1.0,250.0,249.0,9436.0,,2.0,F,0,,,,,,,,5,251,251
48,Female,32,0,0,7,0,0,5,-1.0,47.0,47.0,9234.0,,1.0,F,0,,,,,,,,3,48,48
63,Male,52,0,0,1,0,0,2,-1.0,62.0,64.0,9249.0,,1.0,M,0,,,,,,,,1,63,63
35,Male,62,0,0,4,0,0,8,0.0,35.0,50.0,9221.0,,1.0,F,0,,,,,,,,1,35,35
463,Male,30,0,0,6,0,0,2,-188.0,275.0,275.0,9649.0,,1.0,M,0,,,,,,,,4,463,463
111,Female,37,1,0,10,0,0,6,-110.0,1.0,106.0,9187.0,,111.0,F,0,,,,,,,,4,111,111
252,Male,55,1,0,1,0,0,1,-45.0,207.0,224.0,9394.0,,45.0,F,0,,,,,,,,1,252,252
205,Male,31,0,0,9,0,0,8,29.0,234.0,350.0,,5820.0,61.0,F,1,,0.0,450.0,449.0,535.0,,,7,205,205
76,Male,28,0,0,6,0,0,6,-1.0,75.0,75.0,9262.0,,1.0,M,1,,,556.0,,,,776.0,6,76,76
240,Male,54,0,0,1,0,0,2,-1.0,239.0,426.0,9426.0,,1.0,F,0,,,,,,,,1,240,240
72,Male,58,0,0,2,0,0,0,-1.0,71.0,71.0,9258.0,,1.0,F,0,,,,,,,,1,72,72
627,Male,78,1,0,1,0,0,1,-1.0,626.0,626.0,9813.0,,1.0,M,1,,,935.0,,,,,1,627,627
426,Male,56,1,0,1,0,0,0,-1.0,425.0,425.0,9612.0,,1.0,F,0,,,,,,,,1,426,426
542,Male,21,0,0,10,0,0,1,-155.0,387.0,397.0,9574.0,,155.0,M,0,,,,,,,,8,542,542
378,Male,24,0,0,2,0,0,0,-1.0,377.0,378.0,9564.0,,1.0,F,0,,,,,,,,4,378,378
616,Male,38,0,2,8,2,1,22,-34.0,582.0,615.0,9768.0,,35.0,F,1,,51.0,852.0,902.0,914.0,,,5,616,616
674,Male,39,0,0,5,0,0,3,-1.0,673.0,677.0,8224.0,,1637.0,M,0,,,,,,,,1,674,674
483,Male,35,1,0,1,0,0,0,-1.0,482.0,482.0,9669.0,,1.0,F,0,,,,,,,,1,483,483
478,Male,22,0,0,5,0,0,1,0.0,478.0,477.0,9664.0,,1.0,F,1,,,676.0,,,,,5,478,478
33,Male,47,0,0,8,0,0,23,-1.0,32.0,32.0,9219.0,,1.0,M,1,,0.0,40.0,39.0,72.0,,,1,33,33
370,Male,23,0,0,2,0,0,0,-1.0,369.0,369.0,9556.0,,1.0,M,1,,0.0,544.0,543.0,551.0,,,4,370,370
297,Male,57,0,0,1,0,0,1,0.0,297.0,316.0,9484.0,,0.0,F,0,,,,,,,,1,297,297
190,Female,38,1,0,5,0,0,2,-35.0,155.0,155.0,9342.0,,35.0,F,1,,0.0,343.0,342.0,349.0,,,2,190,190
161,Male,66,0,0,1,0,0,3,-10.0,151.0,152.0,9338.0,,10.0,F,1,,,1102.0,,,,1077.0,1,161,161
412,Male,45,1,0,4,0,0,8,0.0,412.0,482.0,9599.0,,0.0,M,1,,,1048.0,,,,,3,412,412
594,Female,28,1,0,5,0,0,0,-2.0,592.0,592.0,9779.0,,2.0,M,0,,,,,,,,2,594,594
539,Male,45,0,0,1,0,0,2,-117.0,422.0,422.0,9609.0,,117.0,F,0,,,,,,,,1,539,539
202,Female,52,0,0,3,0,0,0,,,,,,,O,1,,,649.0,,,,,1,202,202
239,Male,32,0,0,10,0,0,13,289.0,528.0,624.0,9425.0,,1.0,F,1,,0.0,526.0,525.0,621.0,,,7,239,239
357,Male,37,0,0,9,0,0,2,0.0,357.0,356.0,9544.0,,0.0,M,1,,0.0,459.0,458.0,489.0,,434.0,8,357,357
425,Male,39,1,0,4,0,0,0,0.0,425.0,425.0,9612.0,,0.0,F,1,,1.0,812.0,812.0,852.0,,,4,425,425
682,Male,26,0,0,9,0,0,9,0.0,682.0,760.0,9868.0,,1.0,F,1,,0.0,853.0,852.0,957.0,,,8,682,682
487,Male,25,0,0,8,0,0,3,-1.0,486.0,486.0,,6163.0,0.0,F,0,,,,,,,,8,487,487
31,Male,45,1,0,3,0,0,2,-1.0,30.0,388.0,9217.0,,1.0,F,0,,,,,,,,4,31,31
515,Female,57,1,0,9,0,0,7,0.0,515.0,515.0,9702.0,,0.0,F,0,,,,,,,,1,515,515
480,Male,23,0,0,3,0,0,0,-1.0,479.0,479.0,9666.0,,1.0,F,1,,0.0,798.0,797.0,989.0,,773.0,4,480,480
395,Male,34,0,0,2,0,0,2,0.0,395.0,420.0,9581.0,,1.0,M,1,,0.0,1151.0,1150.0,1172.0,,,1,395,395
376,Male,38,0,0,10,0,0,14,0.0,376.0,492.0,9562.0,,1.0,F,0,,,,,,,,8,376,376
232,Female,23,0,0,4,0,0,1,-1.0,231.0,231.0,9418.0,,1.0,M,0,,,,,,,,4,232,232
392,Male,36,0,0,3,0,0,2,-1.0,391.0,393.0,9578.0,,1.0,M,1,,0.0,988.0,987.0,1063.0,,,1,392,392
258,Male,50,1,0,1,0,0,1,-4.0,254.0,255.0,9441.0,,4.0,F,0,,,,,,,,1,258,258
311,Female,37,1,0,3,0,0,0,-1.0,310.0,309.0,9497.0,,1.0,M,0,,,,,,,,1,311,311
5,Male,44,1,0,4,0,0,4,0.0,5.0,5.0,9192.0,,0.0,M,0,,,,,,,,4,5,5
558,Female,35,0,0,9,1,0,23,-1.0,557.0,558.0,9744.0,,1.0,F,1,,,874.0,,,,,9,558,558
658,Male,31,1,0,1,0,0,1,-36.0,622.0,657.0,,6298.0,36.0,F,0,,,,,,,,1,658,658
645,Male,24,0,0,5,0,0,5,-1.0,644.0,644.0,,6320.0,1.0,F,1,,,697.0,,,,,4,645,645
232,Male,40,0,0,1,0,0,3,-108.0,124.0,230.0,9310.0,,109.0,F,0,,,,,,,,1,232,232
107,Male,26,0,0,10,0,0,2,-1.0,106.0,106.0,9293.0,,1.0,F,1,,1.0,484.0,484.0,504.0,,,8,107,107
670,Male,37,0,0,6,0,0,1,-1.0,669.0,670.0,9855.0,,2.0,F,0,,,,,,,,2,670,670
84,Male,27,0,0,2,0,0,0,-1.0,83.0,85.0,9270.0,,1.0,M,0,,,,,,,,3,84,84
593,Female,31,1,0,3,0,0,1,-1.0,592.0,592.0,9779.0,,1.0,M,0,,,,,,,,2,593,593
301,Female,28,0,0,8,0,0,0,0.0,301.0,329.0,9487.0,,1.0,F,0,,,,,,,,6,301,301
84,Male,43,1,0,5,0,0,11,49.0,133.0,253.0,,5704.0,56.0,F,1,,1.0,130.0,130.0,250.0,,105.0,3,84,84
282,Female,28,1,0,9,0,0,7,-1.0,281.0,281.0,9468.0,,1.0,F,1,,,496.0,,,,,6,282,282
505,Male,38,0,0,1,0,0,0,0.0,505.0,504.0,9691.0,,1.0,F,0,,,,,,,,1,505,505
78,Male,38,0,0,1,0,0,2,-1.0,77.0,77.0,9264.0,,1.0,F,0,,,,,,,,1,78,78
421,Male,27,1,0,4,0,0,2,-36.0,385.0,420.0,9572.0,,36.0,M,0,,,,,,,,3,421,421
1,Female,28,0,0,9,0,0,1,-1.0,0.0,38.0,,5676.0,1.0,F,0,,,,,,,,7,1,1
17,Male,21,0,1,7,0,0,1,-1.0,16.0,18.0,9203.0,,1.0,F,0,,,,,,,,8,17,17
78,Male,56,1,0,1,0,0,7,-1.0,77.0,77.0,9264.0,,1.0,F,1,,,321.0,,,,,1,78,78
49,Male,38,0,0,9,0,0,15,-1.0,48.0,49.0,9235.0,,1.0,F,0,,,,,,,,3,49,49
303,Male,28,0,0,5,0,0,2,-1.0,302.0,302.0,7343.0,,2147.0,M,0,,,,,,,,4,303,303
9,Male,45,0,0,6,0,0,3,104.0,113.0,331.0,,5662.0,23.0,F,0,,,,,,,,4,9,9
3,Male,28,0,0,2,0,0,0,,,,9185.0,,5.0,M,0,,,,,,,,3,3,3
476,Female,24,0,0,2,0,0,1,-1.0,475.0,475.0,,6151.0,1.0,F,0,,,,,,,,2,476,476
78,Male,61,1,0,1,0,0,1,-34.0,44.0,44.0,,5720.0,34.0,F,0,,,,,,,,1,78,78
377,Female,51,1,0,1,0,0,0,-1.0,376.0,376.0,9563.0,,1.0,M,1,,0.0,544.0,543.0,609.0,,519.0,1,377,377
303,Male,51,1,0,2,0,0,0,-1.0,302.0,302.0,9489.0,,1.0,M,0,,,,,,,,2,303,303
497,Male,20,1,0,4,0,1,0,0.0,497.0,496.0,9683.0,,1.0,F,0,,,,,,,,7,497,497
6,Male,36,0,0,1,0,0,1,-1.0,5.0,5.0,9192.0,,1.0,M,1,,0.0,233.0,232.0,231.0,,,1,6,6
12,Male,48,0,0,1,0,0,0,-1.0,11.0,11.0,9198.0,,1.0,F,0,,,,,,,,1,12,12
106,Male,37,1,0,3,0,0,4,0.0,106.0,107.0,,5782.0,0.0,F,1,,3.0,620.0,622.0,642.0,,,4,106,106
132,Female,30,0,0,7,0,0,2,-1.0,131.0,133.0,9318.0,,1.0,F,0,,,,,,,,4,132,132
308,Female,41,0,0,6,0,0,5,0.0,308.0,307.0,9494.0,,1.0,M,0,,,,,,,,3,308,308
113,Male,27,0,0,10,0,0,11,-1.0,112.0,334.0,9299.0,,1.0,F,1,,,544.0,,,,,9,113,113
47,Male,37,0,0,1,0,0,0,-1.0,46.0,47.0,9233.0,,1.0,M,1,,0.0,915.0,914.0,926.0,,890.0,1,47,47
484,Male,33,0,0,4,0,0,4,0.0,484.0,485.0,9670.0,,1.0,F,1,,,796.0,,,,,2,484,484
126,Male,54,0,0,9,0,0,11,-1.0,125.0,254.0,9312.0,,1.0,F,0,,,,,,,,9,126,126
128,Male,23,0,0,9,0,0,2,-1.0,127.0,198.0,9314.0,,1.0,F,0,,,,,,,,5,128,128
723,Male,22,0,0,6,0,0,0,-1.0,722.0,723.0,,6398.0,1.0,F,0,,,,,,,,5,723,723
574,Female,26,0,0,4,0,0,2,-227.0,347.0,573.0,,6023.0,227.0,F,1,,,855.0,,,,,6,574,574
510,Female,23,0,0,6,2,0,3,0.0,510.0,510.0,9696.0,,1.0,F,0,,,,,,,,6,510,510
389,Male,41,0,0,1,0,0,0,0.0,389.0,389.0,9576.0,,0.0,M,0,,,,,,,,1,389,389
135,Male,52,1,0,1,0,0,0,-1.0,134.0,134.0,9321.0,,1.0,F,0,,,,,,,,1,135,135
50,Male,43,1,0,4,0,0,13,0.0,50.0,100.0,9236.0,,1.0,F,1,,0.0,209.0,208.0,437.0,,,1,50,50
399,Male,52,0,0,4,0,0,0,-1.0,398.0,411.0,9585.0,,1.0,F,0,,,,,,,,3,399,399
136,Male,28,1,0,1,0,0,1,-3.0,133.0,135.0,,5809.0,3.0,F,0,,,,,,,,2,136,136
582,Male,30,0,0,9,0,2,11,-1.0,581.0,581.0,9768.0,,1.0,M,1,,0.0,699.0,698.0,703.0,,691.0,4,582,582
269,Male,28,1,0,5,0,0,1,0.0,269.0,274.0,9456.0,,0.0,F,0,,,,,,,,3,269,269
653,Male,47,1,0,2,0,0,1,-38.0,615.0,652.0,,6291.0,38.0,F,0,,,,,,,,3,653,653
635,Female,34,0,0,2,0,0,0,-1.0,634.0,634.0,9821.0,,1.0,M,0,,,,,,,,1,635,635
52,Male,22,0,0,4,0,0,0,-1.0,51.0,51.0,9238.0,,1.0,F,0,,,,,,,,6,52,52
63,Male,30,0,0,2,0,0,4,0.0,63.0,62.0,9250.0,,0.0,F,0,,,,,,,,2,63,63
306,Male,25,0,0,4,0,0,4,0.0,306.0,306.0,9493.0,,0.0,F,0,,,,,,,,4,306,306
729,Male,31,1,0,8,0,0,0,-1.0,728.0,758.0,9915.0,,1.0,F,1,,0.0,1128.0,1127.0,1168.0,,,5,729,729
473,Male,37,1,0,2,0,0,0,-1.0,472.0,506.0,9659.0,,1.0,F,1,,,723.0,,,,,1,473,473
350,Male,32,0,0,9,1,0,14,-1.0,349.0,349.0,9536.0,,1.0,F,0,,,,,,,,8,350,350
253,Male,26,0,0,8,1,0,4,649.0,902.0,977.0,7878.0,,1562.0,M,0,,,,,,,,6,253,253
15,Male,53,1,0,1,0,0,1,-1.0,14.0,14.0,9201.0,,1.0,M,0,,,,,,,,1,15,15
343,Male,28,0,0,8,0,0,25,29.0,372.0,397.0,,5949.0,70.0,F,1,,,436.0,,,,,9,343,343
100,Male,44,1,0,5,0,0,8,-1.0,99.0,103.0,9286.0,,1.0,M,1,,294.0,234.0,527.0,527.0,,,3,100,100
248,Male,25,0,0,3,0,0,0,0.0,248.0,247.0,9434.0,,1.0,F,0,,,,,,,,4,248,248
639,Female,30,0,0,1,0,0,0,-1.0,638.0,638.0,9825.0,,1.0,M,0,,,,,,,,1,639,639
30,Male,22,1,0,8,0,1,1,0.0,30.0,35.0,9217.0,,0.0,M,1,,0.0,559.0,558.0,564.0,,,7,30,30
497,Female,30,0,1,8,0,0,2,-153.0,344.0,454.0,,6020.0,153.0,F,0,,,,,,,,8,497,497
691,Female,20,0,0,5,0,0,0,-1.0,690.0,690.0,9877.0,,1.0,F,0,,,,,,,,6,691,691
342,Female,37,0,0,1,0,0,0,-1.0,341.0,341.0,9527.0,,2.0,M,0,,,,,,,,1,342,342
671,Female,33,1,0,2,0,0,0,-1.0,670.0,670.0,9857.0,,1.0,F,0,,,,,,,,1,671,671
498,Female,47,1,0,5,0,0,2,-1.0,497.0,499.0,9684.0,,1.0,F,0,,,,,,,,1,498,498
295,Female,40,0,0,2,0,0,3,-1.0,294.0,294.0,9481.0,,1.0,F,0,,,,,,,,1,295,295
464,Male,24,0,0,2,0,0,0,-1.0,463.0,463.0,9650.0,,1.0,M,0,,,,,,,,3,464,464
434,Male,36,1,0,7,0,0,8,150.0,584.0,605.0,9621.0,,0.0,F,1,,0.0,582.0,581.0,602.0,,557.0,9,434,434
407,Male,30,1,0,2,0,0,4,-140.0,267.0,328.0,9454.0,,140.0,F,0,,,,,,,,2,407,407
441,Male,22,0,0,9,0,0,3,161.0,602.0,602.0,9420.0,,208.0,M,1,,128.0,472.0,599.0,599.0,,685.0,9,441,441
272,Female,24,1,0,7,0,0,1,-32.0,240.0,268.0,9427.0,,32.0,M,1,,0.0,664.0,663.0,663.0,,639.0,5,272,272
554,Male,27,0,0,2,0,0,3,-44.0,510.0,516.0,9695.0,,46.0,M,1,,0.0,918.0,917.0,918.0,,,3,554,554
67,Female,31,0,0,2,0,0,0,-1.0,66.0,66.0,9253.0,,1.0,M,0,,,,,,,,2,67,67
552,Male,47,0,0,1,0,0,0,-1.0,551.0,551.0,9738.0,,1.0,M,0,,,,,,,,2,552,552
30,Male,23,0,0,6,0,1,1,-1.0,29.0,29.0,,5705.0,1.0,F,1,,1.0,110.0,110.0,110.0,,,4,30,30
435,Female,23,1,0,5,0,4,5,-1.0,434.0,434.0,,6110.0,1.0,F,1,,0.0,1040.0,1039.0,1039.0,,,7,435,435
34,Male,24,0,0,8,0,0,0,-3.0,31.0,31.0,9218.0,,3.0,M,0,,,,,,,,7,34,34
455,Male,29,0,0,3,0,0,1,-1.0,454.0,454.0,9641.0,,1.0,M,0,,,,,,,,3,455,455
321,Male,20,0,0,8,0,0,1,-1.0,320.0,320.0,9507.0,,1.0,F,1,,0.0,423.0,422.0,542.0,,398.0,7,321,321
44,Male,30,0,0,6,0,0,2,-1.0,43.0,44.0,9230.0,,1.0,F,1,,135.0,97.0,231.0,257.0,,,5,44,44
583,Male,39,1,0,2,0,0,1,-1.0,582.0,582.0,9769.0,,1.0,M,0,,,,,,,,1,583,583
528,Male,38,0,0,4,0,0,1,-1.0,527.0,527.0,8986.0,,729.0,M,0,,,,,,,,2,528,528
70,Male,39,0,0,1,0,0,0,-1.0,69.0,69.0,9256.0,,1.0,F,0,,,,,,,,1,70,70
218,Male,27,0,0,4,0,0,4,-1.0,217.0,217.0,,5893.0,1.0,F,0,,,,,,,,4,218,218
315,Male,18,0,2,10,0,0,2,-5.0,310.0,310.0,,5986.0,5.0,F,0,,,,,,,,10,315,315
196,Male,31,1,0,4,0,0,2,812.0,1008.0,1018.0,,4856.0,1016.0,M,1,,0.0,1006.0,1005.0,1015.0,,,3,196,196
336,Female,37,0,0,1,0,0,2,0.0,336.0,336.0,,6012.0,0.0,F,0,,,,,,,,1,336,336
520,Male,31,1,0,2,0,0,0,-1.0,519.0,519.0,9706.0,,1.0,F,0,,,,,,,,3,520,520
682,Male,27,0,0,8,0,0,2,-1.0,681.0,681.0,9868.0,,1.0,F,0,,,,,,,,5,682,682
414,Male,20,0,0,8,0,0,0,-1.0,413.0,415.0,9600.0,,1.0,F,0,,,,,,,,6,414,414
588,Male,46,0,1,8,0,0,5,-1.0,587.0,909.0,8353.0,,1422.0,M,0,,,,,,,,6,588,588
109,Male,22,0,0,7,0,1,0,0.0,109.0,110.0,9296.0,,0.0,F,0,,,,,,,,6,109,109
213,Female,52,0,0,1,0,0,0,-1.0,212.0,212.0,9399.0,,1.0,F,0,,,,,,,,1,213,213
578,Female,23,0,0,4,0,0,0,-1.0,577.0,580.0,9764.0,,1.0,F,1,,,1044.0,,,,,4,578,578
623,Male,20,0,1,7,0,0,1,0.0,623.0,645.0,,6299.0,0.0,F,0,,,,,,,,10,623,623
316,Female,48,0,0,2,0,0,0,-1.0,315.0,316.0,9502.0,,1.0,F,0,,,,,,,,3,316,316
206,Male,66,0,0,6,0,0,8,,,,8831.0,,562.0,F,1,,,775.0,,,,,1,206,206
109,Male,25,1,0,5,0,0,0,0.0,109.0,108.0,9295.0,,1.0,F,0,,,,,,,,4,109,109
97,Male,27,1,0,6,0,0,0,-1.0,96.0,97.0,9283.0,,1.0,F,1,,0.0,315.0,314.0,555.0,,290.0,7,97,97
639,Male,30,0,0,7,0,0,11,0.0,639.0,639.0,9826.0,,0.0,F,1,,0.0,834.0,833.0,833.0,,,6,639,639
10,Male,22,0,0,10,1,1,3,-1.0,9.0,9.0,9196.0,,1.0,M,1,,0.0,12.0,11.0,12.0,,,7,10,10
364,Female,22,1,0,3,0,0,1,-1.0,363.0,363.0,9550.0,,1.0,F,0,,,,,,,,4,364,364
388,Male,35,0,0,10,0,0,2,,,,,6063.0,1.0,F,0,,,,,,,,8,388,388
248,Male,32,1,0,4,0,0,2,-232.0,16.0,55.0,,5692.0,232.0,F,0,,,,,,,,4,248,248
216,Female,41,0,0,3,0,0,2,-1.0,215.0,215.0,9402.0,,1.0,M,0,,,,,,,,1,216,216
671,Male,35,1,0,8,0,0,9,0.0,671.0,713.0,9858.0,,0.0,F,0,,,,,,,,8,671,671
724,Male,43,0,0,1,0,0,0,0.0,724.0,728.0,9911.0,,0.0,F,0,,,,,,,,1,724,724
393,Female,25,0,0,2,0,0,0,-1.0,392.0,392.0,9579.0,,1.0,F,0,,,,,,,,3,393,393
100,Male,44,0,0,7,0,0,24,53.0,153.0,270.0,9256.0,,31.0,M,0,,,,,,,,3,100,100
343,Male,52,0,0,6,0,0,3,0.0,343.0,367.0,9529.0,,1.0,F,1,,0.0,384.0,383.0,424.0,,,2,343,343
94,Male,43,0,0,1,0,0,0,-1.0,93.0,133.0,9280.0,,1.0,F,0,,,,,,,,1,94,94
601,Male,37,0,0,1,0,0,0,0.0,601.0,601.0,9788.0,,0.0,M,0,,,,,,,,1,601,601
494,Male,47,0,0,1,0,0,1,-1.0,493.0,495.0,9680.0,,1.0,M,0,,,,,,,,1,494,494
644,Female,45,1,0,1,0,0,3,-1.0,643.0,649.0,,6319.0,1.0,F,0,,,,,,,,1,644,644
584,Male,23,0,0,4,0,0,2,-1.0,583.0,584.0,,6259.0,1.0,F,0,,,,,,,,4,584,584
428,Male,37,1,0,1,0,0,3,-4.0,424.0,426.0,,6100.0,4.0,F,0,,,,,,,,1,428,428
535,Male,28,0,0,4,0,0,3,299.0,834.0,836.0,9622.0,,100.0,M,1,,0.0,832.0,831.0,833.0,,807.0,3,535,535
107,Male,70,1,0,1,0,0,1,-13.0,94.0,106.0,9281.0,,13.0,M,0,,,,,,,,1,107,107
546,Male,54,1,0,2,0,0,6,-266.0,280.0,280.0,9411.0,,322.0,F,1,,0.0,958.0,957.0,958.0,,,1,546,546
460,Male,58,1,0,7,0,0,9,-1.0,459.0,460.0,9646.0,,1.0,M,0,,,,,,,,2,460,460
120,Male,46,1,0,4,0,0,3,-1.0,119.0,132.0,,5795.0,1.0,F,0,,,,,,,,2,120,120
62,Male,21,0,0,9,0,0,0,-1.0,61.0,61.0,9248.0,,1.0,M,1,,0.0,338.0,337.0,337.0,,,7,62,62
560,Male,26,0,0,8,0,0,1,-1.0,559.0,560.0,9746.0,,1.0,M,1,,0.0,973.0,972.0,982.0,,948.0,6,560,560
160,Male,38,0,0,1,0,0,3,23.0,183.0,184.0,9265.0,,82.0,F,1,,0.0,181.0,180.0,181.0,,,1,160,160
384,Male,34,1,0,4,0,0,5,-1.0,383.0,383.0,9570.0,,1.0,M,0,,,,,,,,4,384,384
648,Female,34,1,0,8,0,0,0,-1.0,647.0,649.0,9834.0,,1.0,F,0,,,,,,,,4,648,648
709,Male,19,0,0,5,0,0,1,-48.0,661.0,708.0,9848.0,,48.0,F,1,,0.0,1179.0,1178.0,1187.0,,,7,709,709
337,Male,34,0,0,4,0,0,5,-1.0,336.0,336.0,9523.0,,1.0,M,0,,,,,,,,4,337,337
541,Female,32,0,0,4,0,0,3,-26.0,515.0,518.0,9702.0,,26.0,M,0,,,,,,,,3,541,541
422,Male,23,1,0,5,0,0,0,0.0,422.0,422.0,9608.0,,1.0,F,1,,,793.0,,,,,5,422,422
30,Male,34,0,0,4,0,0,5,-1.0,29.0,31.0,9216.0,,1.0,F,1,,1.0,199.0,199.0,258.0,,,2,30,30
297,Male,30,0,0,1,0,0,2,-83.0,214.0,296.0,,5890.0,83.0,F,0,,,,,,,,2,297,297
308,Male,39,0,0,3,0,0,6,-1.0,307.0,309.0,9494.0,,1.0,F,1,,,354.0,,,,,1,308,308
98,Male,24,0,0,3,0,0,0,-1.0,97.0,97.0,9284.0,,1.0,F,0,,,,,,,,5,98,98
545,Male,33,1,0,3,0,0,1,-93.0,452.0,451.0,9639.0,,93.0,M,1,,0.0,955.0,954.0,954.0,,930.0,2,545,545
659,Male,33,1,0,2,0,0,0,-1.0,658.0,658.0,9845.0,,1.0,F,0,,,,,,,,1,659,659
575,Male,40,1,0,4,0,0,6,-39.0,536.0,544.0,7345.0,,2417.0,M,0,,,,,,,,2,575,575
53,Male,58,1,0,3,0,0,2,-1.0,52.0,53.0,9239.0,,1.0,F,0,,,,,,,,1,53,53
0,Female,21,0,0,6,0,0,0,0.0,0.0,0.0,9187.0,,0.0,M,0,,,,,,,,7,0,0
604,Male,44,0,0,2,0,0,2,-372.0,232.0,590.0,9419.0,,372.0,F,0,,,,,,,,1,604,604
117,Male,56,0,0,8,0,0,13,0.0,117.0,593.0,9303.0,,1.0,F,0,,,,,,,,3,117,117
485,Male,27,1,0,5,0,0,1,0.0,485.0,492.0,9672.0,,0.0,F,0,,,,,,,,3,485,485
220,Male,21,0,0,5,0,0,1,-36.0,184.0,219.0,9371.0,,36.0,F,1,,0.0,1173.0,1172.0,1182.0,,,7,220,220
339,Male,23,0,0,8,0,1,4,-11.0,328.0,338.0,9515.0,,11.0,M,1,,0.0,583.0,582.0,585.0,,,5,339,339
4,Male,62,1,0,1,0,0,0,0.0,4.0,5.0,9191.0,,0.0,F,0,,,,,,,,1,4,4
113,Male,27,0,1,8,0,1,4,300.0,413.0,413.0,8593.0,,707.0,M,1,,0.0,411.0,410.0,410.0,,,10,113,113
524,Male,57,0,0,1,0,0,6,-1.0,523.0,525.0,9710.0,,1.0,M,0,,,,,,,,1,524,524
335,Male,37,1,0,3,0,0,5,-1.0,334.0,344.0,9521.0,,1.0,F,0,,,,,,,,1,335,335
227,Male,43,0,0,2,0,0,2,-1.0,226.0,233.0,9413.0,,1.0,F,1,,,839.0,,,,,1,227,227
334,Female,32,0,0,1,0,0,5,0.0,334.0,333.0,9519.0,,2.0,F,0,,,,,,,,1,334,334
562,Female,33,0,0,3,0,0,2,-1.0,561.0,562.0,,6237.0,1.0,F,0,,,,,,,,2,562,562
364,Male,23,0,0,3,0,0,0,-1.0,363.0,408.0,9550.0,,1.0,F,0,,,,,,,,5,364,364
97,Male,27,0,0,1,0,0,0,0.0,97.0,97.0,9283.0,,1.0,M,0,,,,,,,,2,97,97
