pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_reps,seed
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.18835599935219455,0.18707599136189224,0.27158603167840845,0.16059089094315282,0.2788689468337284,0.45682948603494455,0.3803738997599476,0.26172784981358876,0.22706643580332972,16,"(4, 16)",7332
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,16,"(4, 16)",7332
"onehot_enc,median_imp,no_sel,no_samp,no_scale",0.18081769802474296,0.11999251893628332,0.1992894961017248,0.15564632535855782,0.2799555626091097,0.4213748246397143,0.35836515344364295,0.2463670239703427,0.2862286884131976,17,"(4, 16)",7332
"woe_enc,median_imp,no_samp,no_scale,no_sel",0.1886977802181499,0.18146799451728168,0.2645313308335932,0.15758115536992112,0.27363848980955563,0.4454788929983421,0.37108555724307524,0.25587051446033604,0.23374494391474354,17,"(4, 16)",7332
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,17,"(4, 16)",7332
"onehot_enc,median_imp,no_samp,no_scale,no_sel",0.18081769802474296,0.11999251893628332,0.1992894961017248,0.15564632535855782,0.2799555626091097,0.4213748246397143,0.35836515344364295,0.2463670239703427,0.2862286884131976,17,"(4, 16)",7332
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,17,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.18835599935219455,0.18707599136189224,0.27158603167840845,0.16059089094315282,0.2788689468337284,0.45682948603494455,0.3803738997599476,0.26172784981358876,0.22706643580332972,17,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,no_scale,no_sel",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,17,"(4, 16)",7332
"woe_enc,mean_imp,no_sel,no_samp,no_scale",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,17,"(4, 16)",7332
"onehot_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.19287218424159955,0.24307345930955743,0.3319927464468643,0.1678081140014127,0.286125607342091,0.49406963397525827,0.4078220629944769,0.27919501116238643,0.1773957927922383,17,"(4, 16)",7332
"onehot_enc,mean_imp,max_abs_scale,k_best_sel,no_samp",0.19692084481092442,0.2777365275285575,0.3680466153904237,0.17020361782500537,0.2904284412032817,0.5036347404667771,0.4158787333033168,0.28403824401979627,0.15699308282317415,17,"(4, 16)",7332
"woe_enc,mean_imp,no_sel,no_samp,no_scale",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,18,"(4, 16)",7332
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,18,"(4, 16)",7332
"woe_enc,median_imp,no_samp,no_scale,no_sel",0.1886977802181499,0.18146799451728168,0.2645313308335932,0.15758115536992112,0.27363848980955563,0.4454788929983421,0.37108555724307524,0.25587051446033604,0.23374494391474354,18,"(4, 16)",7332
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,18,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,no_scale,no_sel",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,18,"(4, 16)",7332
"onehot_enc,median_imp,over_samp,no_scale,no_sel",0.3825708629848521,0.16647202838347072,0.3986728444169271,0.18711569579288023,0.2019805032173545,0.16217637540453078,0.18256270597754232,0.18711569579288023,0.3908585346663462,18,"(4, 16)",7332
"onehot_enc,median_imp,no_sel,no_samp,no_scale",0.18081769802474296,0.11999251893628332,0.1992894961017248,0.15564632535855782,0.2799555626091097,0.4213748246397143,0.35836515344364295,0.2463670239703427,0.2862286884131976,18,"(4, 16)",7332
"onehot_enc,median_imp,no_samp,no_scale,no_sel",0.18081769802474296,0.11999251893628332,0.1992894961017248,0.15564632535855782,0.2799555626091097,0.4213748246397143,0.35836515344364295,0.2463670239703427,0.2862286884131976,18,"(4, 16)",7332
"onehot_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.19287218424159955,0.24307345930955743,0.3319927464468643,0.1678081140014127,0.286125607342091,0.49406963397525827,0.4078220629944769,0.27919501116238643,0.1773957927922383,18,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.18835599935219455,0.18707599136189224,0.27158603167840845,0.16059089094315282,0.2788689468337284,0.45682948603494455,0.3803738997599476,0.26172784981358876,0.22706643580332972,18,"(4, 16)",7332
"onehot_enc,median_imp,no_samp,no_scale,no_sel",0.18081769802474296,0.11999251893628332,0.1992894961017248,0.15564632535855782,0.2799555626091097,0.4213748246397143,0.35836515344364295,0.2463670239703427,0.2862286884131976,19,"(4, 16)",7332
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,19,"(4, 16)",7332
"woe_enc,median_imp,no_samp,no_scale,no_sel",0.1886977802181499,0.18146799451728168,0.2645313308335932,0.15758115536992112,0.27363848980955563,0.4454788929983421,0.37108555724307524,0.25587051446033604,0.23374494391474354,19,"(4, 16)",7332
"woe_enc,mean_imp,no_sel,no_samp,no_scale",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,19,"(4, 16)",7332
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,19,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,k_best_sel,no_scale",0.18835599935219455,0.18707599136189224,0.27158603167840845,0.16059089094315282,0.2788689468337284,0.45682948603494455,0.3803738997599476,0.26172784981358876,0.22706643580332972,19,"(4, 16)",7332
"onehot_enc,median_imp,no_sel,no_samp,no_scale",0.18081769802474296,0.11999251893628332,0.1992894961017248,0.15564632535855782,0.2799555626091097,0.4213748246397143,0.35836515344364295,0.2463670239703427,0.2862286884131976,19,"(4, 16)",7332
"onehot_enc,median_imp,over_samp,no_scale,no_sel",0.3808355647482904,0.16016946727861056,0.39220786610294367,0.18610436893203886,0.20034755744352195,0.16233818770226538,0.18178405610984905,0.18610436893203886,0.3920705431651666,19,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.18835599935219455,0.18707599136189224,0.27158603167840845,0.16059089094315282,0.2788689468337284,0.45682948603494455,0.3803738997599476,0.26172784981358876,0.22706643580332972,19,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,no_scale,no_sel",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,19,"(4, 16)",7332
"woe_enc,most_freq_imp,no_sel,no_samp,no_scale",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,20,"(4, 16)",7332
"woe_enc,mean_imp,no_samp,no_scale,no_sel",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,20,"(4, 16)",7332
"onehot_enc,median_imp,over_samp,no_scale,no_sel",0.37699730628344835,0.15564259619106532,0.3823644501598009,0.18574029126213587,0.1998377187898458,0.16225728155339803,0.1814786269046066,0.18574029126213598,0.3968109886710725,20,"(4, 16)",7332
"woe_enc,median_imp,no_samp,no_scale,no_sel",0.1886977802181499,0.18146799451728168,0.2645313308335932,0.15758115536992112,0.27363848980955563,0.4454788929983421,0.37108555724307524,0.25587051446033604,0.23374494391474354,20,"(4, 16)",7332
"woe_enc,mean_imp,no_sel,no_samp,no_scale",0.19016528711173483,0.17947868851707643,0.26421498824508,0.15742759743251133,0.2745391131041355,0.442928197933937,0.369787909392584,0.25489856498638597,0.23264785071024044,20,"(4, 16)",7332
"onehot_enc,median_imp,no_samp,no_scale,no_sel",0.18081769802474296,0.11999251893628332,0.1992894961017248,0.15564632535855782,0.2799555626091097,0.4213748246397143,0.35836515344364295,0.2463670239703427,0.2862286884131976,20,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,no_scale,no_sel",0.18930389417404997,0.18326199841161084,0.2669508559956455,0.15764257854488495,0.2732752846617549,0.4464991710241041,0.3716064576847897,0.256259294249916,0.23056671254382605,20,"(4, 16)",7332
"onehot_enc,median_imp,no_sel,no_samp,no_scale",0.18081769802474296,0.11999251893628332,0.1992894961017248,0.15564632535855782,0.2799555626091097,0.4213748246397143,0.35836515344364295,0.2463670239703427,0.2862286884131976,20,"(4, 16)",7332
"woe_enc,most_freq_imp,no_samp,no_scale,k_best_sel",0.18835599935219455,0.18707599136189224,0.27158603167840845,0.16059089094315282,0.2788689468337284,0.45682948603494455,0.3803738997599476,0.26172784981358876,0.22706643580332972,20,"(4, 16)",7332
"target_enc,median_imp,no_samp,no_scale,no_sel",0.1777178227754408,0.1578111039050491,0.2347242529288478,0.1593010042689107,0.2704152249134948,0.4621859456701951,0.3808090448572058,0.26270705050500043,0.2479177785440174,20,"(4, 16)",7332
"ordinal_enc,most_freq_imp,max_abs_scale,no_samp,no_sel",0.16222254963770996,0.27824197039708964,0.34745777865260313,0.18482233346641685,0.29021864211737625,0.6066828210687412,0.4938453963564746,0.3288470739647913,0.1329827430449594,0,"(8, 12)",7332
"ordinal_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.44975284571081275,0.40413485849334024,0.676563429102816,0.24546925566343047,0.24368583998696436,0.24894822006472495,0.24632621579930192,0.24546925566343047,0.2715495015550361,0,"(8, 12)",7332
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",0.16222254963770996,0.27824197039708964,0.34745777865260313,0.18482233346641685,0.29021864211737625,0.6066828210687412,0.4938453963564746,0.3288470739647913,0.1329827430449594,0,"(8, 12)",7332
"onehot_enc,most_freq_imp,no_sel,under_samp,norm_scale",0.18288590604026847,0.5504664970313825,0.6283148097610851,0.2659737278408366,0.24241998877035376,0.31169493687029715,0.27871700634814567,0.2659737278408366,-1.0,0,"(8, 12)",7332
"woe_enc,mean_imp,over_samp,no_scale,k_best_sel",0.41593420140739956,0.22213841690670305,0.4823391659003338,0.19249595469255665,0.21200985035044517,0.15861650485436896,0.18618800743421704,0.19249595469255665,0.3557429546844478,0,"(8, 12)",7332
"onehot_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",0.43011858257365543,0.28657000618567463,0.5537745976198373,0.21114482200647244,0.22382517888222786,0.18818770226537218,0.2064063272367771,0.21114482200647255,0.32620405130625907,0,"(8, 12)",7332
"target_enc,most_freq_imp,no_scale,under_samp,no_sel",0.4192749405923196,0.22921617651439977,0.488838952026867,0.19480933554393576,0.20831301803998048,0.1716617778344599,0.19040199439077587,0.19480933554393565,0.34269737843557496,0,"(8, 12)",7332
"count_enc,mean_imp,max_abs_scale,under_samp,k_best_sel",0.45966378618351406,0.4085881745720732,0.6718793242264385,0.221209029460528,0.22544586787239385,0.21349317689070269,0.21951528190849834,0.221209029460528,0.27180214118627727,0,"(8, 12)",7332
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0.4071461794950826,0.21095531136476006,0.4661991378568703,0.19194983818770228,0.20716043685586838,0.16597896440129445,0.18709092342875178,0.19194983818770217,0.359742674597929,0,"(8, 12)",7332
"target_enc,mean_imp,no_sel,under_samp,quant_scale",0.3910374572299077,0.21145858080299976,0.45903203254169334,0.20635123071036854,0.21834862385321097,0.18505292692258646,0.2020479520479519,0.20635123071036854,0.37389521449911706,0,"(8, 12)",7332
"onehot_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0.38341744950113577,0.1698510840540032,0.4096991505903821,0.19104706032393826,0.20900900900900898,0.1601836500446372,0.18532722998886542,0.19104706032393814,0.3941109569448079,1,"(8, 12)",7332
"ordinal_enc,most_freq_imp,no_sel,no_samp,norm_scale",0.06879584068331632,0.7514843087362172,0.7981898967262089,0.21961856208347408,0.39676840215439857,0.7428899375079709,0.639452740767236,0.3982653571035,-1.0,1,"(8, 12)",7332
"ordinal_enc,most_freq_imp,max_abs_scale,over_samp,no_sel",0.44440389447321094,0.4020453381729844,0.6734158814028661,0.2506472491909385,0.24731491350332047,0.25724110032362457,0.25231095003461335,0.2506472491909385,0.2753974529435261,1,"(8, 12)",7332
"woe_enc,mean_imp,no_samp,no_scale,k_best_sel",0.184155468368163,0.16864935225650324,0.25186264607750425,0.16132796904271984,0.28008157715839566,0.4597627853590104,0.3827322404371585,0.26321472601283846,0.2378446997640511,1,"(8, 12)",7332
"ordinal_enc,most_freq_imp,max_abs_scale,no_samp,no_sel",0.16222254963770996,0.27824197039708964,0.34745777865260313,0.18482233346641685,0.29021864211737625,0.6066828210687412,0.4938453963564746,0.3288470739647913,0.1329827430449594,1,"(8, 12)",7332
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",0.16222254963770996,0.27824197039708964,0.34745777865260313,0.18482233346641685,0.29021864211737625,0.6066828210687412,0.4938453963564746,0.3288470739647913,0.1329827430449594,1,"(8, 12)",7332
"woe_enc,mean_imp,over_samp,no_scale,k_best_sel",0.4088595828715709,0.20302896752220018,0.4675127674806531,0.1981189320388349,0.2190429577199654,0.16088187702265377,0.19100641563152043,0.1981189320388349,0.3681435740705962,1,"(8, 12)",7332
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0.4100819078779529,0.2213925941774205,0.4784921999214986,0.19496359223300974,0.20967928233165212,0.16961974110032363,0.19014459590081478,0.19496359223300963,0.3552436385241489,1,"(8, 12)",7332
"ordinal_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.4523145322490395,0.40405391047069494,0.677942030704858,0.24486245954692554,0.24309572301425664,0.24830097087378644,0.24570732697381792,0.24486245954692554,0.2674838243100569,1,"(8, 12)",7332
"target_enc,most_freq_imp,no_scale,under_samp,no_sel",0.39955318775432447,0.2195263147307441,0.4611595444255291,0.19404412702461415,0.20586071603727318,0.17395740339242438,0.19022316684378326,0.19404412702461427,0.36233373587481066,1,"(8, 12)",7332
"ordinal_enc,most_freq_imp,no_sel,no_samp,norm_scale",0.06879584068331632,0.7514843087362172,0.7981898967262089,0.21961856208347408,0.39676840215439857,0.7428899375079709,0.639452740767236,0.3982653571035,-1.0,2,"(8, 12)",7332
"ordinal_enc,most_freq_imp,no_sel,no_samp,max_abs_scale",0.16222254963770996,0.27824197039708964,0.34745777865260313,0.18482233346641685,0.29021864211737625,0.6066828210687412,0.4938453963564746,0.3288470739647913,0.1329827430449594,2,"(8, 12)",7332
"loo_enc,mean_imp,over_samp,no_sel,min_max_scale",0.4135061646915339,0.22237860398809972,0.47809044123657357,0.191747572815534,0.20642625982431806,0.16674757281553398,0.18707080274686239,0.191747572815534,0.3499657199716052,2,"(8, 12)",7332
"woe_enc,median_imp,over_samp,no_scale,k_best_sel",0.4022052340098689,0.19235935615673502,0.4501059844283998,0.19409385113268607,0.21446911342697472,0.15841423948220068,0.18740723380985858,0.19409385113268618,0.3755366481979959,2,"(8, 12)",7332
"onehot_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0.38653001768011874,0.17504505061940304,0.412437519137429,0.18862390001275342,0.20594965675057209,0.1591633720188751,0.18322596630327048,0.18862390001275353,0.38920813712390595,2,"(8, 12)",7332
"loo_enc,median_imp,over_samp,no_sel,min_max_scale",0.40968322013741615,0.22751351473997003,0.4820147207952541,0.19399271844660193,0.20864306898278318,0.1688511326860841,0.18923504922755152,0.19399271844660193,0.35590073247919857,2,"(8, 12)",7332
"woe_enc,mean_imp,no_samp,no_scale,k_best_sel",0.184155468368163,0.16864935225650324,0.25186264607750425,0.16132796904271984,0.28008157715839566,0.4597627853590104,0.3827322404371585,0.26321472601283846,0.2378446997640511,2,"(8, 12)",7332
"ordinal_enc,most_freq_imp,max_abs_scale,no_samp,no_sel",0.16222254963770996,0.27824197039708964,0.34745777865260313,0.18482233346641685,0.29021864211737625,0.6066828210687412,0.4938453963564746,0.3288470739647913,0.1329827430449594,2,"(8, 12)",7332
"ordinal_enc,mean_imp,max_abs_scale,no_sel,over_samp",0.4431352448794309,0.39137227016382287,0.6610853419154015,0.2458940129449838,0.2437900232491741,0.25,0.2469078132298882,0.2458940129449838,0.27978559012576293,2,"(8, 12)",7332
"ordinal_enc,most_freq_imp,max_abs_scale,over_samp,no_sel",0.44400824923222776,0.39762490214969337,0.6685149749187778,0.24927184466019414,0.2463163064833006,0.2550970873786408,0.250732421875,0.24927184466019425,0.2765266749419945,2,"(8, 12)",7332
"woe_enc,mean_imp,no_samp,max_abs_scale,k_best_sel",0.19161603218814274,0.21540396343598284,0.3010403941121721,0.16252572095451612,0.2818010614620784,0.4649917102410407,0.38678555766700773,0.26578873537941994,0.21071581448400178,3,"(8, 12)",7332
"ordinal_enc,most_freq_imp,no_sel,no_samp,no_scale",0.15740368058657328,0.232319366559136,0.2996102607425049,0.18150548201836558,0.2855873861869864,0.5897206988904476,0.47877511341542456,0.32087167630606517,0.17313736741045524,3,"(8, 12)",7332
